Item;Descripcion;Und;Nro_Parte;Linea;Familia;SubFam;Codigo_Interno;Tipo;Item_Relacionado;Procedencia;Dimensiones;Estado;Cta_Inventario;Cta_Gasto;Codigo_CUM;Codigo_Kairos;Codigo_DIGEMID;Ult_Usuario;Ult_Modif;SubFamInf
0000011047;CADOTRIL 100 MG CAP. (MEDIFARMA);CAP;;02;0055;0006;19287;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20848;KREYES;14-04-2021 13:05;
0000011072;AMLODIPINO 5 MG TAB. (GENFAR);TAB;;02;0068;0004;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42434;KREYES;14-04-2021 13:05;
0000011079;EFER- C SOBRE (MEDIFARMA);TUB;;02;0271;0001;1209;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;DE002180000;;;YLESCANO;08-01-2021 09:08;
0000011080;EFER - C  SOBRE (MEDIFARMA);SOB;;02;0271;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;15-04-2021 10:54;
0000011087;FAKTU GEL 30 GR;TUB;;02;0418;0012;1765;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;42598;JSILVAP;12-01-2021 09:33;
0000011114;FENTANILO 0.05 MG/10 ML (PHARMAGEN);AMP;;02;0343;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;46136;CSHIMABUKU;19-03-2021 09:25;
0000011118;FUROSEMIDA 3 MG/ML X 60 ML (PREPARADO MAGISTRAL);FCO;;02;0157;0015;2148;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;R;JSILVAP;20-01-2021 16:13;
0000011119;ESPIRONOLACTONA 3MG/ML X 60ML JRB (PREPARADO MAGISTRAL);FCO;;02;0157;00018;20233;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39611;JSILVAP;20-01-2021 16:13;
0000011120;PARACETAMOL 10MG/ML X 60ML (PREPARADO MAGISTRAL);FCO;;02;0008;00015;28866;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;28162;JSILVAP;20-01-2021 16:13;
0000011148;COLCHICINA 0.5 MG TAB (FARMINDUSTRIA);TAB;;02;0064;0003;15322;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41015;CSHIMABUKU;24-02-2021 08:59;
0000011154;ACIDO ACETIL SALICILICO 100 MG TB.(CSPC -OUYI);TAB;;02;0026;0001;29667;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43644;KREYES;14-04-2021 13:05;
0000011155;CLONAZEPAM 2 MG TAB. (MEDROCK);TAB;;02;0051;0006;29327;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37883;KREYES;14-04-2021 13:05;
0000011156;RANITIDINA 50 MG/2 ML IM/IV AMP (ULCETOM -JIANGSU);AMP;;02;0122;0014;2160;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37516;CSHIMABUKU;14-05-2021 10:36;
0000011174;COMPLEJO B CAP.(SHERFARMA);CAP;;02;0271;0029;362;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;2992;KREYES;20-06-2023 08:51;
0000011190;ABRIMED JBE. x 120 ML (PORTUGAL);FCO;;02;0465;0002;14580;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;GPERALTA;04-08-2022 14:09;
0000011192;GESTAFER CAP BLANDAS ( UNIMED );CAP;;02;0028;0024;670;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;25413;JSILVAP;17-02-2021 10:54;
0000011193;BICARBONATO DE SODIO 1G (PREPARADO MAGISTRAL);CAP;;02;0021;0020;2148;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;R;JSILVAP;17-02-2021 10:54;
0000011196;OLAPREXAL  10 MG TAB. (IQ FARMA);UND;;02;0106;0013;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44240;CSHIMABUKU;17-03-2021 08:30;
0000011200;VACUNA COVID - 19 SINOPHARM (MINSA);UND;;02;0260;0040;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;23-02-2021 09:22;
0000011206;MEDIZOL FORTE  50 MG/10 ML IV (MEDIFARMA);AMP;;02;0182;0004;21351;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;49553;CSHIMABUKU;14-05-2021 10:36;
0000011207;DUOTRAV FCO. SOL x 2.5 ML (ALCON);FCO;;02;0063;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;46652;YLESCANO;12-04-2021 14:19;
0000011218;EPOETINA 2000 UI/ML (ROEMMERS-MEGALABS);AMP;;02;0028;0002;20536;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33298;JSILVAP;01-03-2021 09:18;
0000011236;ORFENADRINA 60MG/2ML AMP (DANY);AMP;;02;0206;0009;19136;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37521;KREYES;14-04-2021 13:05;
0000011247;FRESUBIN ORIGINAL 500 (FRESENIUS-KABI);FCO;;02;0250;0003;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;KREYES;15-04-2021 09:47;
0000011285;FLUCONAZOL 200 MG/100 ML AMP (PHARMAGEN);AMP;;02;0077;0022;13858;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;29459;YLESCANO;08-03-2021 09:47;
0000011303;BETACORT DEPOT 5 mg + 2 mg  AMP (MEDIFARMA);AMP;;02;0408;0005;22149;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40858;CSHIMABUKU;10-06-2021 17:05;
0000011305;INSOM 10 MG TB ( GADOR );TAB;;02;0017;0007;21811;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;49250;KREYES;14-04-2021 13:05;
0000011306;MOXIMA 400 MG TAB. ( LIPHARMA);TAB;;02;0360;0121;12250;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44994;CSHIMABUKU;14-05-2021 10:36;
0000011307;I-PATRIMUL  INHALADOR   (MEGALABS);UND;;02;0035;0004;21140;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43809;YLESCANO;18-03-2021 09:29;
0000011313;LORATADINA 10MG TAB (GENFAR);TAB;;02;0074;0026;30320;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41991;YLESCANO;18-03-2021 09:29;
0000011335;ESOMEPRAZOL 40 MG TAB (BONAPHARM);TAB;;02;0122;0016;20922;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40263;CSHIMABUKU;14-05-2021 10:36;
0000011337;VENTILAIR 10 MG TAB (KEYFARM);TAB;;02;0035;0015;19801;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44521;CSHIMABUKU;14-05-2021 10:36;
0000011342;PARACETAMOL 500 MG/50 ML FCO. VIDRIO SOL (FRESENIUS);FCO;;02;0008;0012;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;R;CSHIMABUKU;28-04-2021 15:37;
0000011356;FOTORRETIN GOTAS 5 ML (MEGALABS);FCO;;02;0229;0004;139;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;26-03-2021 18:12;
0000011359;MEROPENEM 1 GR VIAL (RONEM -OQ PHARMA);AMP;;02;0360;0114;20637;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7364;CSHIMABUKU;14-05-2021 10:36;
0000011364;ENSURE ADVANCE FCO 237 ML (ABBOT);LAT;;02;0250;0004;15514;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;31-03-2021 15:52;
0000011366;ENSURE SUSP ORAL FCO 220 ML (ABBOT);FCO;;02;0250;0004;26371;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;JSILVAP;05-04-2021 09:24;
0000011372;PATENTE BLUE V / AMP (LAB;AMP;;02;0468;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;RLOPEZ;09-08-2022 08:41;
0000011373;LEVONELLE 750MG TAB (IQ FARMA);TAB;;02;0360;0152;30209;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38374;YLESCANO;08-04-2021 14:07;
0000011382;HIDROCLORTIAZIDA 3MG CAP (PREPARADO MAGISTRAL);FCO;;02;0157;0018;20233;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;JSILVAP;09-04-2021 09:16;
0000011383;VITAMINA C + ZINC TAB.EFER.TUBO X20 (FOR LIFE);TUB;;02;0271;0038;1209;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;09-04-2021 09:50;
0000011384;PROPOFOL 1% x 20 ML AMP (PHARMAGEN);AMP;;02;0341;0003;68;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;51372;CSHIMABUKU;14-05-2021 10:36;
0000011393;REDOMAX (Vit C + Zinc) TB. EFER.TUBO x 10 (SHERFARMA);TUB;;02;0271;0038;1209;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;12-04-2021 14:19;
0000011394;OMEPRAZOL 20 MG. (GENFAR);CAP;;02;0122;0005;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37114;YLESCANO;13-04-2021 09:27;
0000011404;LANATOSIDO C 0.4 MG/2ML AMP (FRESENIUS - KABI);AMP;;02;0032;0008;2205;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;28726;YLESCANO;14-04-2021 12:25;
0000011419;IMATIN 500 MG + 500 MG INY (OQ PHARMA);AMP;;02;0360;0102;21181;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;48023;JSILVAP;15-04-2021 09:16;
0000011420;APROFORTE 550 MG TAB (BIOTECH);TAB;;02;0335;0047;2254;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;49899;YLESCANO;25-03-2022 15:16;
0000011421;HIOSIMOL 10 MG TAB (LABOFAR);TAB;;02;0059;0010;26204;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45530;EMORALES;13-09-2023 08:55;
0000011427;DOLFEVER 10MG/ML AMP. x 100 ML(OQ PHARMA);AMP;;02;0008;0012;2255;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;50374;MESCATE;16-06-2023 14:44;
0000011428;TAMIDA 50 MG TAB. (EUROFARMA);TAB;;02;0276;00001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;50238;YLESCANO;16-04-2021 15:29;
0000011440;CEFEPIMA 1GR. AMP (LABOT);AMP;;02;0360;0050;22314;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;22-04-2021 11:31;
0000011441;AMBROXOL 30mg X120 ML (PORTUGAL);FCO;;02;0208;0011;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41578;YLESCANO;25-03-2022 15:16;
0000011445;BRIDION 200mg /5ml Vial (LAB MERCK SHARP);AMP;;02;0341;0007;29109;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;46001;JSILVAP;27-04-2021 09:05;
0000011446;SULPINEX 200 MG TAB. (AC FARMA);TAB;;02;0106;0014;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39824;YLESCANO;27-04-2021 15:26;
0000011447;NITROCIN 25MG/5ML AMP. (LAB CADILLO);AMP;;02;0030;0007;2054;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44897;JSILVAP;27-04-2021 09:05;
0000011448;FLUOXETINA 20 MG CAP. (GENFAR);CAP;;02;0053;0004;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40130;YLESCANO;28-04-2021 11:19;
0000011456;SAF - GEL 85 GR.;TUB;;02;0321;0005;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;DSALAZAR;30-04-2021 16:50;
0000011457;MOQUIN 400 MG TAB. ( SEVEN PHARMA);TAB;;02;0360;0121;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;47951;YLESCANO;03-05-2021 09:35;
0000011458;VANCOMICINA 500 MG VIAL/VANCOSAR (SWISS);AMP;;02;0360;0145;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43414;EMORALES;11-03-2024 09:37;
0000011471;ELITON CIP AP JBE X 340 ML (ELIFARMA);FCO;;02;0210;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;21-05-2021 15:24;
0000011481;COLISTIMETATO 150 MG AMP (SEVEN PHARMA);AMP;;02;0036;0004;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;R;AQUISPEC;25-06-2021 11:33;
0000011482;DIMENHIDRINATO 50MG/5ML AMP (OTARVASQ);AMP;;02;0057;0004;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35031;JSILVAP;25-05-2021 09:09;
0000011483;METRONIDAZOL 500MG/100ML INY (METROXIN-LAB JPS);AMP;;02;0413;0002;2053;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;36877;JSILVAP;25-05-2021 09:09;
0000011492;BREXOLUN 40 MG/0.4 ML AMP (BRANDARIUM);AMP;;02;0049;0005;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;R;KMORI;08-09-2021 12:20;
0000011494;SOLICIN  5 MG TB (INTAS);TAB;;02;0277;0001;25008;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;01-06-2021 10:13;
0000011495;NUCLEO CMP FORTE. (FERRER);CAP;;02;0271;0029;362;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;2992;YLESCANO;02-06-2021 09:41;
0000011508;HIDROCLORTIAZIDA 1MG CAP (PREPARADO MAGISTRAL);FCO;;02;0157;0018;20233;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;07-06-2021 14:37;
0000011523;AMITRIPTILINA 25 MG TAB (IQ FARMA);TAB;;02;0053;0001;13608;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39386;CSHIMABUKU;17-06-2021 14:03;
0000011531;CAPECITABINA 500 MG TAB (GP PHARM);TAB;;02;0461;0007;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;49430;CSHIMABUKU;23-06-2021 14:16;
0000011532;NEBIVOLOL 5MG  TAB (SANOFI - GENFAR);TAB;;02;0070;0001;25293;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;4873;YLESCANO;23-06-2021 08:53;
0000011533;CIPROFLOXACINO 200MG/100ML (CIPROMED - MEDIFARMA);AMP;;02;0360;0065;23860;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44053;YLESCANO;23-06-2021 08:53;
0000011547;QUETIVITAE 100 MG TAB  (GALENICUM);TAB;;02;0106;0009;13797;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;48017;KREYES;03-08-2023 09:38;
0000011550;INJERTO ILLIUM TRICORTICAL (SL);UND;;01;0001;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111002;91111101;;;37064;KREYES;02-07-2021 12:58;
0000011557;PLUXIME 400 MG TB (IQ FARMA);TAB;;02;0360;0155;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;48824;YLESCANO;06-07-2021 09:12;
0000011558;CELECOXIB 200 MG CAP (MEDROCK);CAP;;02;0407;0002;12355;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37633;YLESCANO;06-07-2021 09:12;
0000011563;DIBEN x 500 ML (FRESENIUS KABI);FCO;;02;0250;0003;100;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;O;YLESCANO;12-07-2021 09:00;
0000011564;ACIDO FOLICO 50 MCG CAP X 30 (PREP. MAGISTRAL);CAP;;02;0028;0025;670;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;O;YLESCANO;12-07-2021 09:00;
0000011569;NAPROCOP 550 MG TAB (PHARMAED CORP.);TAB;;02;0335;0047;19063;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;48477;YLESCANO;14-07-2021 13:32;
0000011570;DOLOCORDRALAN  EXTRA  FORTE (ANSOLAT);TAB;;02;0008;0002;12668;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10753;YLESCANO;14-07-2021 16:33;
0000011571;SILDENAFILO 1MG/ML SUSP. FCO X 60 ML (PREP. MAG.);FCO;;02;0155;0006;26271;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;R;YLESCANO;15-07-2021 14:48;
0000011572;ARTANBIX 50 MG TAB. (KEYFARMA);TAB;;02;0068;0036;13679;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43589;YLESCANO;16-07-2021 09:00;
0000011573;DICONAXX 550 MG TAB (LAB. GABBLAN);TAB;;02;0335;0047;19063;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45217;YLESCANO;12-08-2021 09:21;
0000011574;TOPIROL 25 MG TAB (SUN PHARMA);TAB;;02;0051;0023;31058;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38969;YLESCANO;16-07-2021 15:57;
0000011579;TELMISARTAN 80 MG TAB (NORDIC);TAB;;02;0068;0059;30714;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10560;YLESCANO;19-07-2021 10:41;
0000011591;TELMINOR A-S  80MG/5MG (NORDIC);TAB;;02;0068;0061;26385;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;48506;YLESCANO;25-03-2022 15:16;
0000011592;ETORICOXIB 120 MG TAB(SANOFI - GENFAR);TAB;;02;0335;0018;12705;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45190;YLESCANO;21-07-2021 09:05;
0000011618;ARTRIGAN PLUS TAB (GABBLAN);TAB;;02;0008;0003;28849;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;47780;YLESCANO;05-08-2021 09:24;
0000011619;BENODET TAB (GABBLAN);TAB;;02;0339;0005;21350;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45675;YLESCANO;12-08-2021 09:21;
0000011620;BREFLEX ST TAB (GABBLAN);TAB;;02;0246;0001;20587;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35110;YLESCANO;12-08-2021 09:21;
0000011621;COLMAR FORTE TAB (GABBLAN);TAB;;02;0008;0002;12668;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;47782;YLESCANO;12-08-2021 09:21;
0000011622;COLMAR RELAX  TAB (GABBLAN );TAB;;02;0439;0002;21415;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;47783;YLESCANO;05-08-2021 09:24;
0000011623;GRAVEX 50 MG TAB (GABBLAN);TAB;;02;0057;0005;844;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39015;YLESCANO;12-08-2021 09:21;
0000011624;MAXIS 10 MG TAB (GABBLAN);TAB;;02;0335;0040;2249;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;48978;YLESCANO;12-08-2021 09:21;
0000011625;NISACORTEC 20 MG TAB (GABBLAN);TAB;;02;0348;0031;30317;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40936;YLESCANO;12-08-2021 09:21;
0000011626;NISACORTEC 50 MG TAB (GABBLAN);TAB;;02;0348;0002;19202;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45676;YLESCANO;12-08-2021 09:21;
0000011627;CEFMARK 250 MG/5ML SUSP x 100 ML (LAB MARKOS);FCO;;02;0360;0045;2236;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;46937;YLESCANO;12-08-2021 09:21;
0000011633;GENTAMICINA 160 MG/2ML (VITALIS);AMP;;02;0360;0100;2158;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33881;YLESCANO;11-08-2021 09:57;
0000011653;SOLIVITAE 5 MG TAB (GALENICUM);TAB;;02;0277;0001;25008;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;49296;YLESCANO;17-08-2021 13:45;
0000011654;INFECTRIM FORTE  800/160 MG TAB. (HERSIL);TAB;;02;0360;0142;31306;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44644;YLESCANO;17-08-2021 13:45;
0000011661;ACIDO ALENDRONICO 70 MGx4 (ALENDROPOROSIS - SHERFARMA);CAJ;;02;0442;0001;19073;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41970;YLESCANO;19-08-2021 09:18;
0000011662;CARDIODIL 12.5 MG TAB (QUINFA);TAB;;02;0068;0022;30933;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37421;YLESCANO;19-08-2021 09:18;
0000011695;LEVODOPA + CARBIDOPA 250 MG/25 MG TAB (SMART PHARMA);TAB;;02;0100;0006;26162;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;47048;YLESCANO;24-08-2021 09:45;
0000011699;BETAMETASONA 0.05% CREMA 20 GR (IQ FARMA);TUB;;02;0406;0002;19167;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;48625;EMORALES;15-01-2024 09:49;
0000011701;COLMIBE 20/10 MG COMP.(TECNOFARMA);TAB;;02;0186;0016;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;51063;YLESCANO;25-08-2021 14:15;
0000011703; NITROFURANTOINA 100MG TAB (IQ FARMA);TAB;;02;0360;0122;31423;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;32035;YLESCANO;26-08-2021 16:08;
0000011704;GLANCIN 0.4 MG CAP (NORDIC);CAP;;02;0104;0004;29644;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35183;YLESCANO;27-08-2021 14:46;
0000011709;OSTEOVIT D3 TAB. (HERSIL);TAB;;02;0131;0002;21855;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;O;YLESCANO;27-08-2021 14:46;
0000011740;IBUPROFENO 400 MG (SANOFI);TAB;;02;0335;0025;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37877;EMORALES;13-09-2023 08:55;
0000011741;OSEOLEN 5MG/100ML INY.SOL (INTIPHARMA);AMP;;02;0442;0007;19073;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40090;YLESCANO;09-09-2021 12:39;
0000011743;ALOPURINOL 300 MG (MEDRCOK);TAB;;02;0064;0002;21984;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39387;YLESCANO;10-09-2021 09:50;
0000011744;NIFEDIPINO 30 MG  (FEDIRAL - CAFERNA);TAB;;02;0073;0003;24428;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;46543;YLESCANO;10-09-2021 09:50;
0000011745;CELECOXIB 200 MG CAP (INDUQUIMICA);CAP;;02;0407;0002;12355;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42596;YLESCANO;10-09-2021 13:43;
0000011747;HYALO CONFORT 0.4% GOTAS x 10 ML (LANSIER);FCO;;02;0219;0002;23130;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43315;YLESCANO;10-09-2021 13:43;
0000011748;LEVOFLOXACINO 750 MG TAB  (EUROFARMA);TAB;;02;0360;0152;24608;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;48759;YLESCANO;10-09-2021 13:43;
0000011749;CAFEINA 10MG/ML FCO x 30 ML - PREPARADO MAGISTRAL;FCO;;02;0325;0003;31686;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;O;JCRUZJ;17-08-2023 15:44;
0000011762;UNIAL OFT. SOL. GTS X 10 ML (ROSTER);FCO;;02;0219;0002;23130;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42793;YLESCANO;27-09-2021 15:50;
0000011763;UNIMOX  OFT. SOL. GTAS X 5 ML (ROSTER);FCO;;02;0218;0001;19729;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42874;YLESCANO;27-09-2021 15:50;
0000011764;ALERGIPAT 0.2% OFT SOL X 5 ML (ROSTER);FCO;;02;0074;0030;18107;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;51625;YLESCANO;27-09-2021 15:50;
0000011765;NEPAFEN FCO X 5 ML (ROSTER);FCO;;02;0393;0004;21432;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43352;YLESCANO;27-09-2021 15:50;
0000011766;UNIFEN 0.1% OFT. SOL X 5 ML (ROSTER);FCO;;02;0393;0002;29780;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43338;YLESCANO;27-09-2021 15:50;
0000011767;OPTIMOL 0.5 % OFT.SOL X 5 ML (ROSTER);FCO;;02;0062;0012;22403;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;47850;YLESCANO;27-09-2021 15:50;
0000011768;UNIDORZO T 2%+0.5% OFT. SOL X 5 ML (ROSTER);FCO;;02;0062;0006;29790;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42792;YLESCANO;27-09-2021 15:50;
0000011769;UNITRAV 0.04 MG FCO X 3 ML (ROSTER);FCO;;02;0062;0013;21410;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;47770;YLESCANO;27-09-2021 15:50;
0000011770;GAAP 0.005% ENV. X 3 ML (SOPHIA);FCO;;02;0062;0009;22403;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;13-09-2021 14:05;
0000011771;SYSTANE GEL OFT FCO X 10 ML (ALCON);FCO;;02;0253;0015;23130;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37688;YLESCANO;27-09-2021 15:50;
0000011772;SYSTANE BALANCE FCO EMUL X 10 ML (ALCON);FCO;;02;0253;0016;23130;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37130;YLESCANO;27-09-2021 15:50;
0000011773;PURAMINO NUTRAMIGEN X 400 GR ( MEAD JOHNSON);LAT;;02;0250;0016;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;14-09-2021 09:41;
0000011784;CALCITRIOL 0.25 MCG CAP. BLANDAS (UNIMED);CAP;;02;0456;0019;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45802;YLESCANO;28-09-2021 14:25;
0000011785;PARICALCITOL 5MCG/ML AMP;AMP;;02;0469;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;YLESCANO;17-09-2021 10:17;
0000011786;SEVELAMERO 800 MG TAB.;TAB;;02;0470;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44758;YLESCANO;28-09-2021 14:25;
0000011787;CINACALCET 30 MG.;TAB;;02;0471;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43048;YLESCANO;28-09-2021 14:25;
0000011788;HIDROXICOBALAMINA 1 MG / 1 ML INY.;AMP;;02;0271;0039;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42207;YLESCANO;28-09-2021 14:25;
0000011808;ENTRESTO 24/26 MG TAB (NOVARTIS - PHARMA );TAB;;02;0472;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;47499;YLESCANO;30-09-2021 12:36;
0000011809;JARDIANCE 10 MG TAB (BOEHRINGER);TAB;;02;0473;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35246;EMORALES;11-01-2024 09:41;
